link,brand,size,product_name,new_price,old_price
https://www.grailed.com/listings/67027113-alpinestars-x-vintage-alpinestars-early-2000-s-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × VINTAGE,M,Alpinestars - Early 2000's T-shirt,45,65.0
https://www.grailed.com/listings/65399223-alpinestars-x-racing-x-vintage-vintage-racing-polo-alpinestar-total-jersey-size-l?g_aidx=Listing_by_date_added_production&g_aqid=e63dc60782a701559cf80cf27d7a50f5,ALPINESTARS × RACING × VINTAGE,L,Vintage Racing polo Alpinestar total jersey size L,45,
https://www.grailed.com/listings/63859450-alpinestars-alpinestar-visor-hat?g_aidx=Listing_by_date_added_production&g_aqid=8fea283cc0baa3dcde3464e948a87777,ALPINESTARS,OS,Alpinestar visor hat,45,
https://www.grailed.com/listings/67308803-alpinestars-x-moto-x-nascar-mens-sweater-motocross-alpinestars-size-m-vintage-y2k-sport?g_aidx=Listing_by_date_added_production&g_aqid=5bc330d7aaf4726721ca4b1d89efabad,ALPINESTARS × MOTO × NASCAR,M,MENS sweater Motocross Alpinestars size M vintage Y2K sport,45,50.0
https://www.grailed.com/listings/67375142-alpinestars-x-racing-x-red-bull-vintage-redbull-alpinestars-racing-t-shirt?g_aidx=Listing_by_date_added_production&g_aqid=5bc330d7aaf4726721ca4b1d89efabad,ALPINESTARS × RACING × RED BULL,M,Vintage Redbull Alpinestars Racing T-Shirt,45,
https://www.grailed.com/listings/65887306-alpinestars-black-with-white-alpinestars-fluid-race-jersey?g_aidx=Listing_by_date_added_production&g_aqid=e63dc60782a701559cf80cf27d7a50f5,ALPINESTARS,XL,black with white alpinestars fluid race jersey,46,65.0
https://www.grailed.com/listings/64544879-alpinestars-alpinestars-men-s-zip-up-hoodie-sweatshirt-size-xl?g_aidx=Listing_by_date_added_production&g_aqid=8fea283cc0baa3dcde3464e948a87777,ALPINESTARS,XL,Alpinestars Men’s Zip Up Hoodie Sweatshirt Size XL,47,68.0
https://www.grailed.com/listings/67611731-alpinestars-x-avant-garde-x-vintage-vintage-alpinestars-racing-longsleeve-fiber-shirt?g_aidx=Listing_by_date_added_production&g_aqid=7f271a73954cc7df0356172e94f02334,ALPINESTARS × AVANT GARDE × VINTAGE,M,Vintage Alpinestars Racing Longsleeve Fiber Shirt,49,
https://www.grailed.com/listings/67242206-alpinestars-x-streetwear-alpinestars-workwear-coat-jacket-gray-medium?g_aidx=Listing_by_date_added_production&g_aqid=5bc330d7aaf4726721ca4b1d89efabad,ALPINESTARS × STREETWEAR,M,Alpinestars - Workwear Coat Jacket - GRAY - MEDIUM,50,
https://www.grailed.com/listings/62003655-alpinestars-x-diesel-x-streetwear-diesel-alpinestars-printed-astars-t-night-polo-shirt?g_aidx=Listing_by_date_added_production&g_aqid=6ffaec2d7174863dd2bd15f6d677af4b,ALPINESTARS × DIESEL × STREETWEAR,L,Diesel Alpinestars Printed Astars-t-night Polo Shirt,50,
https://www.grailed.com/listings/66749213-alpinestars-vintage-y2k-alpinestars-tee?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS,XXL,Vintage Y2K Alpinestars tee,50,
https://www.grailed.com/listings/66607583-alpinestars-x-streetwear-x-vintage-alpine-stars-motocross-shorts-blue-white-10-inseam?g_aidx=Listing_by_date_added_production&g_aqid=f6334909ebba1a01fc9ff2b24459874b,ALPINESTARS × STREETWEAR × VINTAGE,32,"Alpine Stars Motocross Shorts Blue White 10"" Inseam",50,70.0
